Cheese Name,Milk Type,Texture,Rind,Color,Flavor,Aroma,,,,,,,,,,
/pembrokeshire-mature-cheddar/,Made from cow's milk,United Kingdom,Pembrokeshire,Cheddar,"semi-soft, artisan",dense,pale yellow,"smooth, tangy",strong,yes,Pembrokeshire Cheese Company,Mature Welsh Cheddar,,,,
/pembrokeshire-extra-mature-cheddar/,Made from cow's milk,United Kingdom,Pembrokeshire,Cheddar,"semi-soft, artisan",crumbly and dense,yellow,"strong, tangy",rich,no,Pembrokeshire Cheese Company,Extra Mature Welsh Cheddar,,,,
/lake-district-mature-cheddar/,Made from pasteurized or unpasteurized cow's milk,United Kingdom,Cumbrian,Cheddar,"soft, artisan",crumbly and dense,pale yellow,"savory, sweet",fresh,yes,The Lake District Cheese Company,,,,,
/lake-district-extra-mature-cheddar/,Made from cow's milk,United Kingdom,Cumbrian,Cheddar,"semi-soft, artisan",creamy,pale yellow,sweet,rich,yes,The Lake District Cheese Company,,,,,
/stickney-hill-chevre/,Made from pasteurized goat's milk,United States,Kimball,"semi-soft, artisan",crumbly and spreadable,natural,white,"garlicky, herbaceous, spicy, tangy","goaty, mild, milky",yes,Stickney Hill Dairy,,,,,
/prairie-breeze-cheddar/,Made from pasteurized cow's milk,United States,Iowa,Cheddar,"hard, artisan","creamy, crumbly and grainy",natural,yellow,"nutty, sharp, sweet","grassy, mild",yes,Milton Creamery LLC,,,,
/prairie-rose/,United States,Iowa,Swiss Cheese,"semi-hard, artisan",creamy and open,natural,yellow,"creamy, full-flavored, smooth","grassy, mild, nutty",yes,Milton Creamery LLC,,,,,
/florys-truckle-cheddar/,Made from unpasteurized cow's milk,United States,Iowa,Cheddar,"hard, artisan","crumbly, dense and dry",natural,yellow,"buttery, caramel, fruity, grassy, nutty","rich, spicy",yes,Milton Creamery LLC,,,,
/walnut-cheddar/,Made from pasteurized cow's milk,Ireland,"Effin, Ireland",Cheddar,"semi-hard, artisan",crumbly,natural,pale yellow,nutty,"fresh, nutty",yes,J.O.D. Foods,Cheddar with walnuts,,,
/cheddar-with-irish-porter/,Made from pasteurized cow's milk,Ireland,Kilmallock County Limerick,Cheddar,"semi-hard, artisan",smooth,pale yellow,"fruity, tangy","pungent, rich",Irish Porter,,,,,,
/ellington/,Made from goat's milk,United States,Fairview,"semi-soft, artisan, soft-ripened","creamy, soft and soft-ripened",bloomy,white,"full-flavored, sweet",pleasant,Looking Glass Creamery,Ellington Trifecta,,,,,
/pack-square/,Made from cow's milk,United States,Fairview,Brie,"semi-soft, artisan, soft-ripened","buttery, creamy, soft and soft-ripened",bloomy,white,"buttery, creamy, earthy, spicy","grassy, rich",Looking Glass Creamery,,,,,
/chocolate-lab/,Made from pasteurized cow's milk,United States,Fairview,"hard, artisan",firm,washed,pale yellow,"pungent, sharp, sweet",rich,Looking Glass Creamery,,,,,,
/connemara/,Made from cow's milk,United States,Fairview,"semi-hard, artisan",creamy and firm,natural,white,"fruity, mild","fruity, goaty, rich",Looking Glass Creamery,,,,,,
/ridgeline/,Made from cow's milk,United States,Fairview,semi-hard,creamy,natural,pale yellow,"caramel, nutty, subtle",mild,Looking Glass Creamery,,,,,,
/old-drovers-road/,Made from unpasteurized cow's milk,United States,Fairview,Cheddar,"semi-hard, artisan",creamy and crumbly,natural,yellow,"buttery, creamy, sharp",grassy,Looking Glass Creamery,,,,,
/triple-creme-brie/,Made from pasteurized cow's milk,United States,New York,Brie,"soft, soft-ripened",buttery and creamy,bloomy,white,"buttery, creamy",rich,President Cheese,,,,,
/orkney-mature-cheddar/,Made from pasteurized cow's milk,Ireland and United Kingdom,Orkney Isles,Cheddar,"hard, artisan","firm, smooth and soft",natural,yellow,"creamy, mellow, savory, sharp",nutty,The Orkney Cheese Company Ltd,"Orkney Coloured Mature Cheddar, Orkney White Mature Cheddar",,,,
/orkney-medium-coloured-cheddar/,Made from pasteurized cow's milk,Ireland and United Kingdom,Orkney Isles,Cheddar,"semi-hard, artisan","close, firm and smooth",natural,yellow,"mellow, savory",clean,The Orkney Cheese Company Ltd,,,,,
/president-fresh-goat-cheese/,Made from pasteurized goat's milk,France,Poitou-Charentes,"fresh firm, artisan",dense and smooth,natural,white,"herbaceous, mild, sharp, smooth, tangy","fresh, goaty",President Cheese,"Président plain goat log, Président herb goat log",,,,,
/valbreso-feta/,Made from pasteurized sheep's milk,United States,New York,Feta,"firm, artisan, brined",creamy and crumbly,natural,white,"salty, subtle, tangy, tart",fresh,"Lactalis Deli, Inc.",,,,,
/president-fat-free-feta/,Made from pasteurized cow's milk,France and United States,New York,Feta,"firm, artisan, brined",0 g/100g,30 mg/100g,crumbly,natural,white,"herbaceous, salty, tangy",fresh,President Cheese,"Fat Free Feta Crumbles, Fat Free Feta Chunk",,
/president-light-brie/,Made from pasteurized cow's milk,France,New York,Brie,"soft, soft-ripened","creamy, runny and smooth",bloomy,white,"creamy, mild, nutty, tangy",strong,President Cheese,,,,,
/president-brie/,Made from pasteurized cow's milk,France,Brie,"soft, artisan, soft-ripened","buttery, creamy, runny and spreadable",bloomy,pale yellow,"buttery, creamy, subtle",rich,"President Lingot Brie, President Wee Brie",,,,,,
/alex-james-co-no-2-blue-monday/,Made from cow's milk,United Kingdom,semi-soft,creamy and semi firm,blue,,,,,,,,,,,
/president-camembert/,Made from pasteurized cow's milk,United States,New York,Camembert,"semi-soft, soft-ripened","creamy, firm and soft",bloomy,cream,"creamy, earthy",rich,President Cheese,,,,,
/istara-chistou/,Made from cow's and sheep's milk,France,"semi-hard, artisan",smooth,natural,pale yellow,"full-flavored, smooth, tangy","pleasant, rich","Lactalis Deli, Inc., President Cheese",,,,,,,
/istara-kaikou/,Made from pasteurized sheep's milk,France,Basque,"hard, artisan",crumbly and firm,natural,"piquant, salty, strong","grassy, herbal","Lactalis Deli, Inc.",,,,,,,
/don-bernardo-manchego/,Made from pasteurized sheep's milk,Spain,Castilla-La Mancha,"semi-hard, artisan","dry, firm and open",natural,pale yellow,"herbaceous, nutty, strong, subtle","grassy, herbal, rich",President Cheese,,,,,,
/president-madrigal/,Made from cow's milk,France,Loire valley,Swiss Cheese,"semi-hard, artisan","open, smooth and soft",natural,straw,"nutty, sweet",President Cheese,,,,,,
/hannah/,Made from unpasteurized cow's and sheep's milk,United States,Oregon,"semi-hard, artisan",creamy and firm,natural,yellow,"citrusy, creamy, earthy, savory, smooth",no,Ancient Heritage Dairy,,,,,,
/island-brebis/,Made from unpasteurized sheep's milk,United States,Whidbey Island,Tomme,"semi-hard, artisan","creamy, dense, firm, grainy and smooth",natural,"nutty, sweet",herbal,no,Glendale Shepherd,,,,,
/melville/,Made from pasteurized goat's milk,United States,"Lebanon, CT","fresh soft, artisan, soft-ripened","elastic, oily, soft and supple",white,"acidic, buttery, mild, sweet, tart",fresh,The Mystic Cheese Company,,,,,,,
/barden-blue/,Made from unpasteurized cow's milk,United States,"West Pawlet, VT",Blue,"semi-hard, artisan, blue-veined","buttery, dense and open",natural,yellow,"mild, nutty, spicy, tangy","barnyardy, herbal",no,Consider Bardwell Farm,,,,
/bent-river/,Made from pasteurized cow's milk,United States,"Mankato, MN",Camembert,"soft, artisan, soft-ripened",smooth and soft,bloomy,"buttery, mellow, milky, subtle",mushroom,Alemar Cheese,,,,,,
/saint-rose/,Made from unpasteurized sheep's milk,United States,California,"semi-soft, artisan",firm,natural,pale yellow,"citrusy, floral, nutty, sharp","grassy, mild",yes,Weirauch Farm and Creamery,St. Rose,,,,
/mi-ewe/,Made from cow's and sheep's milk,United States,California,"semi-hard, artisan",crumbly,natural,pale yellow,"buttery, citrusy, nutty, sharp","caramel, rich",yes,Weirauch Farm and Creamery,,,,,
/shaker-blue/,Made from unpasteurized sheep's milk,United States,New York,Blue,"semi-firm, blue-veined",creamy,rindless,ivory,"acidic, creamy, full-flavored, sweet","rich, sweet",yes,Old Chatham Sheepherding Company,Shaker Blue,,,
/up-in-smoke/,Made from pasteurized goat's milk,United States,Coast of Oregon,"fresh soft, artisan",soft,leaf wrapped,white,smokey,"fresh, smokey",Rivers Edge Chèvre,,,,,,
/sarro-de-cabra/,Made from pasteurized goat's milk,Spain,Barcelona,"semi-soft, artisan",buttery,cloth wrapped,white,"citrusy, strong, tangy","mild, sweet",Formatgeries Montbrú,Sarro,,,,,
/shepherdista-crush/,Made from unpasteurized sheep's milk,United States,California,"firm, artisan",compact,natural,ivory,tangy,"grassy, woody",Bleating Heart Cheese,Shepherdista,,,,,
/primo-fresco/,Made from sheep's milk,United States,California,"fresh soft, artisan","creamy, fluffy and spreadable",natural,white,"salty, savory, subtle, tangy","fresh, mild",yes,Weirauch Farm and Creamery,,,,,
/siltcoos/,Made from goat's milk,United States,Coast of Oregon,"soft, artisan",soft,ash coated,ivory,"spicy, strong","clean, fresh",Rivers Edge Chèvre,,,,,,
/sternschnuppe/,Made from unpasteurized cow's milk,Germany,"Allagau, Bavarian Alps","firm, artisan",buttery and firm,washed,golden yellow,"buttery, fruity","caramel, herbal, nutty, rich",no,Käsküche Isny,Shooting star,,,,
/sunset-bay/,Made from pasteurized goat's milk,United States,Oregon Coast Range,"soft, artisan","creamy, dense and smooth",bloomy,ivory,"creamy, savory, smokey , smooth","buttery, smokey, yeasty",yes,Rivers Edge Chèvre,,,,,
/murazzano-dop/,Made from cow's and goat's milk,Italy,Murazzano,"fresh soft, processed",soft,rindless,white,spicy,mild,La Casera srl,,,,,,
/laura-chenel-taupiniere/,Made from goat's milk,United States,"Carneros, Sonoma, California","soft, artisan",creamy and soft,ash coated,white,"creamy, tart","aromatic, fresh",Laura Chenel's Chevre,,,,,,
/laura-chenel-tome/,Made from pasteurized goat's milk,United States,"Sonoma, California",Cheddar,"firm, artisan","crumbly, dense and firm",cloth wrapped,ivory,"caramel, savory","rich, sweet",yes,Laura Chenel's Chevre,,,,
/marin-french-triple-creme/,Made from pasteurized cow's milk,United States,"Petaluma, California",Brie,soft,fluffy and smooth,bloomy,sweet,"rich, sweet",Marin French Cheese,"3 Triple Crème Brie, Truffle Brie, Triple Crème Brie with Truffles",,,,,
/tomme/,Made from pasteurized cow's milk,United States,California,Tomme,"semi-soft, artisan",creamy,natural,straw,"milky, tangy",mild,Weirauch Farm and Creamery,,,,,
/blue-lupine/,Made from goat's milk,United States,California,Blue,"semi-soft, blue-veined",creamy and dense,natural,tangy,goaty,Weirauch Farm and Creamery,,,,,,
/nocciolo/,Made from pasteurized cow's milk,Italy,Piedmont,Italian Cheese,"semi-soft, artisan",45%,crumbly and dense,washed,white,"nutty, tangy","milky, nutty",yes,La Casera srl,,,
/nocciolino/,Made from pasteurized cow's milk,Italy,Piedmont,Italian Cheese,"semi-soft, artisan",45%,crumbly and dense,washed,white,"salty, savory",mild,yes,La Casera srl,,,
/holzhofer-latte-crudo/,Made from unpasteurized cow's milk,Italy and Switzerland,Thurgau,30%,compact,natural,cream,buttery,buttery,,,,,,,
/hannah-reserve/,Made from unpasteurized cow's and sheep's milk,United States,Oregon,"hard, artisan",firm and flaky,natural,yellow,"buttery, caramel, sweet",toasty,no,Ancient Heritage Dairy,,,,,
/blue-earth/,Made from pasteurized cow's milk,United States,"Mankato, MN",Brie,"soft, artisan, soft-ripened","creamy, runny, smooth and soft",bloomy,pale yellow,"buttery, grassy, smooth",yes,,,,,,
/good-thunder/,Made from pasteurized cow's milk,United States,"Mankato, MN","semi-hard, artisan, smear-ripened",creamy and dense,washed,yellow,creamy,"stinky, strong",yes,Alemar Cheese,,,,,
/melinda-mae/,Made from pasteurized cow's milk,United States,"Lebanon, CT",Brie,"soft, artisan, soft-ripened","creamy, fluffy, runny, smooth and soft",bloomy,ivory,"buttery, mild, piquant, pungent, savory, subtle, sweet","fruity, musty, yeasty",The Mystic Cheese Company,,,,,
/dilly-girl/,Made from unpasteurized cow's milk,United States,NY,Cheddar,"semi-hard, artisan",creamy and crumbly,natural,pale yellow,"full-flavored, garlicky, herbaceous, sharp","mild, sweet",Muranda Cheese Company,,,,,
/bel-ceillo/,Made from cow's milk,United States,NY,Parmesan,"semi-hard, artisan",creamy and crumbly,natural,pale yellow,sharp,pungent,Muranda Cheese Company,,,,,
/checkerboard-cheddar/,Made from unpasteurized cow's milk,United States,NY,Cheddar,"semi-hard, artisan",crumbly,natural,pale yellow,"sharp, sweet, tangy",pleasant,Muranda Cheese Company,,,,,
/fiesta-cheddar/,Made from unpasteurized cow's milk,United States,NY,Cheddar,"semi-hard, artisan",crumbly,natural,yellow,"sharp, spicy",spicy,Muranda Cheese Company,,,,,
/sea-change/,Made from cow's milk,United States,"Lebanon, CT","semi-soft, artisan",elastic and smooth,natural,cream,"buttery, mild, milky","fruity, lactic, yeasty",The Mystic Cheese Company,,,,,,
/aged-british-cheddar/,Made from cow's milk,United States,NY,Cheddar,"hard, artisan","crumbly, crystalline and flaky",natural,pale yellow,"sharp, tangy","nutty, sweet",Muranda Cheese Company,,,,,
/red-buddy/,Made from unpasteurized cow's milk,United States,NY,Swiss Cheese,"semi-hard, artisan",crumbly,natural,yellow,"nutty, sharp, sweet",Muranda Cheese Company,,,,,,
/roasted-garlic-cheddar/,Made from unpasteurized cow's milk,United States,NY,Cheddar,"semi-hard, artisan",crumbly,natural,yellow,"full-flavored, garlicky, sharp",strong,Muranda Cheese Company,,,,,
/muranda-blue/,Made from cow's milk,United States,NY,Blue,"semi-hard, blue-veined",crumbly,natural,pale yellow,"salty, sharp, strong",strong,Muranda Cheese Company,,,,,
/gotcha-gouda/,Made from cow's milk,United States,NY,Gouda,"semi-hard, artisan","compact, crumbly and dense",yellow,"sweet, tangy",fruity,Muranda Cheese Company,,,,,,
/scallion-onion-cheddar/,Made from cow's milk,United States,NY,Cheddar,"semi-hard, artisan",crumbly,natural,pale yellow,"full-flavored, spicy",strong,Muranda Cheese Company,,,,,
/iris/,Made from goat's milk,United States,Oregon,"firm, artisan",chewy,washed,ivory,"earthy, lemony","fruity, grassy",Briar Rose Creamery,,,,,,
/madrona/,Made from goat's milk,United States,Oregon,"semi-soft, artisan",creamy,natural,ivory,mild,"fruity, herbal",Briar Rose Creamery,,,,,,
/grated-kefir-cheese/,Made from unpasteurized cow's milk,United States,NY,"semi-hard, artisan",crumbly and grainy,pale yellow,"nutty, tangy",pleasant,Finger Lakes Dexter Creamery LLC,,,,,,,
/daphnes-alpine-classic/,Made from unpasteurized cow's milk,United States,Wisconsin,"semi-soft, artisan",smooth,natural,yellow,nutty,no,Daphne's Creamery,,,,,,
/daphnes-goat-gouda/,Made from pasteurized goat's milk,United States,Wisconsin,Gouda,"semi-firm, artisan",creamy and firm,natural,"mild, piquant",goaty,Daphne's Creamery,,,,,,
/daphnes-aged-goat-cheese/,Made from unpasteurized goat's milk,United States,Wisconsin,"semi-soft, artisan",dense and smooth,mold ripened,"piquant, sharp, tart",goaty,no,Daphne's Creamery,,,,,,
/tuada/,Made from pasteurized sheep's milk,Italy,Tuscany,"firm, artisan",firm,ash coated,straw,"earthy, sweet","earthy, lactic, sweet",Rogers Collection,Pecorino Tuada,,,,,
/carabiner/,Made from unpasteurized cow's milk,United States,California,"semi-hard, artisan",dense and firm,natural,yellow,"nutty, salty, sweet",earthy,yes,Weirauch Farm and Creamery,,,,,
/fresh-hand-stretched-mozzarella/,Made from pasteurized cow's milk,United States,Unity,Mozzarella,"fresh soft, artisan","creamy, elastic, smooth, springy and stringy",natural,cream,"full-flavored, mild, milky",fresh,Fuzzy Udder Creamery,,,,,
/fuzzy-udder-creamerys-tomme/,Made from unpasteurized cow's or sheep's milk,United States,Maine,Tomme,"hard, artisan",creamy,natural,"creamy, milky",grassy,Fuzzy Udder Creamery,,,,,,
/cows-milk-gouda/,Made from unpasteurized cow's milk,United States,Maine,Gouda,"semi-hard, artisan","compact, creamy, crumbly and dense",natural,"caramel, nutty",Fuzzy Udder Creamery,,,,,,,
/sheep-gouda/,Made from unpasteurized sheep's milk,United States,Maine,Gouda,"semi-hard, artisan","compact, crumbly and dense",natural,pale yellow,"caramel, nutty",Fuzzy Udder Creamery,,,,,,
/fuzzy-udder-washed-rind/,Made from sheep's milk,United States,Maine,Brie,"soft, artisan, soft-ripened","buttery, creamy and soft",washed,cream,pungent,stinky,Fuzzy Udder Creamery,Cyclone,,,,
/fuzzy-udder-brie/,Made from pasteurized cow's milk,United States,Maine,Brie,"soft, artisan, soft-ripened","buttery, creamy, fluffy and runny",bloomy,pale yellow,"buttery, full-flavored",rich,Fuzzy Udder Creamery,,,,,
/waldo-smog/,Made from pasteurized sheep's milk,United States,Maine,"semi-soft, artisan, soft-ripened","creamy, runny and smooth",bloomy,white,"creamy, pungent, tangy",rich,Fuzzy Udder Creamery,,,,,,
/organic-moovache/,Made from pasteurized cow's milk,United States,NY,"soft, artisan",spreadable,natural,pale yellow,"earthy, smooth, tangy, tart",clean,yes,"Engelbert Farms, LLC",,,,,
/organic-feta/,Made from pasteurized cow's milk,United States,NY,Feta,"soft, brined",crumbly and open,rindless,white,"salty, sharp, tangy",mild,yes,,,,,
/organic-beer-brined-moochego/,Made from pasteurized cow's milk,United States,NY,semi-soft,"creamy, firm and smooth",natural,brown,full-flavored,rich,yes,"Engelbert Farms, LLC",,,,,
/organic-gouda/,Made from pasteurized cow's milk,United States,NY,Gouda,"hard, artisan","compact, crumbly, dense and springy",natural,yellow,"creamy, full-flavored, herbaceous, smokey",pungent,yes,"Engelbert Farms, LLC",,,,
/kefir-italian-pasta-cheese/,Made from unpasteurized cow's milk,United States,NY,"hard, artisan",crumbly and firm,natural,pale yellow,"pungent, tangy",pleasant,yes,Finger Lakes Dexter Creamery LLC,,,,,
/rosso-de-lago/,Made from pasteurized cow's and sheep's milk,Italy,Piedmont,"soft, soft-ripened",43.50%,smooth,natural,white,mild,fresh,no,La Casera srl,,,,
